135870773,1
135870819,1
135870855,1
135870887,1
135870938,1
135871002,1
135871073,1
201899561,1
2322400374,1
2371213984,1
2414966715,1
2414969529,1
2414973241,1
2470990463,1
2470990689,1
2470991005,1
2470991273,1
2471812760,1
2471814158,1
2621035276,1
2732194475,1
2806906102,1
2806906144,1
2986967941,1
2987858588,1
2987873742,1
3045954965,1
3236649524,1
3286960625,1
3523836581,1
3523836665,1
3528579902,1
3529546839,1
3739796571,1
3739796587,1
3739796595,1
3864349617,0
3966578153,1
3967363066,1
4208874257,1
4208908587,1
4209622314,1
4209632826,1
4209641280,1
4426497675,1
491594555,1
4917242899,1
4917840832,0
4919232507,1
5143428572,1
5232512107,1
5243373007,1
5609864644,1
5609865676,1
5609866950,1
5711348112,1
5845022005,1
5927505375,1
5928063572,1
5928071062,1
5994448228,1
6049269973,1
6183846641,1
6183849931,1
6183868171,1
6183872927,1
6183877421,1
6183881155,1
6183898989,1
6184370702,1
6184389550,1
6184391176,1
6184395608,1
6184406668,1
6184424008,1
6184429360,1
6197534731,1
6197549343,1
6197614661,1
6197711839,1
6198022548,1
6198057536,1
6198082548,1
6198162926,1
6198169238,1
6905795635,1
6905796847,1
6905797641,1
6905798315,1
6905799131,1
6905799809,1
6905800819,1
6905811127,1
6905812035,1
6934943878,0
6977902044,0
7080297801,0
7080773161,0
7109008681,0
7113063991,0
7144723405,0
7144730235,0
7165757415,0
7170004268,0
7242671990,0
7263202960,0
7300130566,1
7300173388,1
7321355454,0
7409306772,0
7447307520,0
7486156248,0
7520060714,0
7569003266,0
7582008056,0
7582031302,0
7582042640,0
7591193476,0
7699483162,0
7739330772,0
7772998810,0
7830448212,0
7956896026,1
8011729512,0
8108314400,0
8121884647,0
8124623676,1
8124624472,1
8127335974,0
8141052062,0
8153439167,0
8189017378,0
8190342050,1
8217135928,0
8229565499,0
8267591340,0
8291237349,0
