2237667061,1
2849397021,0
2850228064,0
2850228190,0
2850228290,0
2868127362,0
2901239892,0
2931860803,0
2931860943,0
2931861051,0
2931861677,0
2931862067,0
2931862291,0
2931862527,0
2931863239,0
2931863567,0
2931863677,0
2931864251,0
2931865629,0
2931865737,0
2931865925,0
2931866157,0
2931866367,0
2931866607,0
2931866707,0
2931866787,0
2931867231,0
2931867369,0
2931867535,0
2931868027,0
2931868259,0
2931868811,0
2931869287,0
2931869423,0
2931869557,0
2931869793,0
2931871327,0
2931871525,0
2931871727,0
2931873061,0
2931873845,0
2931873935,0
2931874255,0
2931874667,0
2931874999,0
2931875617,0
2931875727,0
2931876429,0
2931876565,0
2931876695,0
2931876831,0
2931876949,0
2931877381,0
2931877513,0
2931878021,0
2931878677,0
2931879125,0
2931879435,0
2931879621,0
2931879815,0
2931880953,0
2931881325,0
2931882245,0
2931883223,0
2931884071,0
2932719370,0
2932720052,0
2932720198,0
2932720596,0
2932721130,0
2932721454,0
2932721588,0
2932722200,0
2932722570,0
2932722702,0
2932722882,0
2932723320,0
2932723604,0
2932723990,0
2932724102,0
2932724762,0
2932725718,0
2932725866,0
2932726344,0
2932726534,0
2932726840,0
2932727426,0
2932727558,0
2932727860,0
2932728478,0
2932728754,0
2932729024,0
2932729208,0
2932729746,0
2932729876,0
2932730140,0
2932730328,0
2932730784,0
2932731024,0
2932731136,0
2932731240,0
2932731360,0
2932731482,0
2932731682,0
2932731780,0
2932731862,0
2932732092,0
2932732196,0
2932732304,0
2932732914,0
2932733336,0
2932733640,0
2932733974,0
2932734146,0
2932734734,0
2932734846,0
2932735012,0
2932735134,0
2932735238,0
2932735836,0
2932735970,0
2932736442,0
2932736594,0
2932736694,0
2932736928,0
2932737120,0
2932737690,0
2932738774,0
2932739200,0
2932739336,0
2932739708,0
2932740438,0
2932740580,0
2932740898,0
2932741330,0
2932741738,0
2932742296,0
2932742516,0
2932742688,0
3377403575,1
3917678556,0
393110195,0
5592256205,0
5592256397,0
5638804399,0
6787631884,0
6933757177,0
6933759219,0
85020044,0
85020216,1
