1130496707,0
1355064292,0
1355567566,0
1546100721,0
2120987896,0
2131100320,1
2318428651,0
2319936172,0
2387933639,0
2509623843,0
2510454170,0
2510454376,0
2510456772,0
2510457104,0
2528429163,0
2536699431,0
2581808992,0
2647205379,0
2830528549,0
2867436565,0
2926691189,0
3015245912,0
3105342248,0
3750024815,0
3952236664,1
4080787755,0
4177029943,0
4521374221,0
4626702800,0
4633577801,0
474897814,0
4789603169,0
5110836602,0
5445568497,0
5662265128,0
5698766031,0
5701173319,0
5918808515,0
5930049995,0
5938008501,1
6620492857,0
6749183629,0
6797092876,1
6843869571,0
6880799220,0
6908309815,0
6979459280,0
7538504280,0
7640511568,0
7648023840,1
7798517032,0
8167972209,0
8463002502,0
