2522006493,1
2522007911,0
2522009779,1
2522835564,1
2755137245,1
2755931078,1
2760393969,0
2776423384,1
2781259399,1
2781260051,1
2781260235,1
2781260365,1
2781261059,0
2781262261,1
2781264683,1
2781265469,1
2781265679,1
2781267243,1
2781267815,1
2781269235,1
2781270249,1
2781270413,1
2781271087,1
2781271513,1
2781272193,1
2781273283,1
2781273635,1
2781273785,1
2781273961,1
2781275153,1
2781276879,1
2781277121,0
2781277313,1
2781277733,1
2781279223,1
2781279881,0
2781280307,0
2781280693,1
2781280859,1
2781281131,1
2781282319,0
2781282457,0
2781282931,0
2781283255,1
2781284191,1
2781285981,1
2781286639,1
2781286939,1
2781287207,1
2781288569,1
2781291621,1
2781292549,1
2781293181,1
2782119088,1
2782120752,1
2782122614,0
2782125254,0
2782128890,1
2782129178,1
2782129850,1
2782130124,1
2782130588,1
2782130918,1
2782131210,1
2782131748,1
2782132114,1
2782132402,1
2782132610,1
2782133538,1
2782133930,1
2782134268,1
2782134712,1
2782135020,1
2782135742,1
2782137444,0
2782137738,0
2782138194,0
2782139838,1
2782141492,1
2782142230,0
2782143364,0
2782144288,0
2782144770,1
2782145084,1
2782145276,0
2782149088,1
2782153904,1
2782154424,1
2782154728,0
2794212725,1
2794224995,1
2794231657,1
2794243235,1
2794281067,1
2794319679,1
2795065426,1
2795084602,1
2795103142,1
2795115458,1
2795139666,1
2795176760,1
4000363897,1
4000364063,0
5115544615,1
5981389525,1
5981390309,1
5981390729,1
5981390925,1
5981391501,1
5981392639,0
5981952312,1
5981953422,1
5981954150,0
7480026386,0
8462129857,1
8462130229,1
8462130617,1
8462131165,1
8462131373,1
8462131663,1
8462132301,1
8462132527,0
8462132657,0
8462133277,1
8462133791,1
8462134137,0
8462135009,0
8462135581,0
8462135885,0
8462136171,0
8462136503,0
8462136865,0
8462137763,0
8462138111,0
8462138391,0
8462138667,0
8462139053,1
8462140021,1
8462144431,1
8463229594,1
8463230608,0
8463231660,0
8463232202,1
8463233304,0
8463233932,0
8463235856,0
8463236124,0
8463238168,1
8463238486,1
8463242672,1
