1136784406,0
179042842,0
197037227,0
2075977598,1
2548824559,0
2548824739,0
2549653562,0
2735205004,1
3015391850,0
3307058821,0
3462714701,1
3474967838,0
3554279335,1
3554279383,0
3554279431,0
3554279497,0
3554279885,0
3554279941,0
3554279995,0
3554280177,0
3554280373,0
3554280449,0
3554280725,0
3554280887,0
3554280943,0
3554281185,0
3554281243,0
3555087644,0
3555087712,0
3555087782,0
3555087958,0
3555088192,0
3555088326,0
3555088384,0
3555088614,0
3555088674,0
3555088746,0
3555088908,0
3555089130,0
3555089226,0
3957829120,1
4122143165,1
4124896427,1
4151988974,0
416563560,0
416563573,0
4386889465,0
4387648574,0
4886262667,0
4915137958,0
5400233771,1
5400233941,1
5400234637,1
5400235109,1
5400235241,1
5400235527,1
5400235729,1
5400235897,1
5400236077,1
5400236331,1
5400236945,1
5400237263,1
5400238923,1
5400833344,1
5400834110,1
5400836430,1
5400837338,1
5400837814,1
5400838124,1
5400838408,1
5453604064,1
5648378967,1
5648380041,1
5778136331,0
5778921340,0
5779292574,0
6211393414,0
6876508678,0
6954316396,0
6954316458,0
6956765224,0
6956765624,0
7022576391,0
7100385097,0
7102836067,0
7102836159,0
7102836221,0
7102836425,0
7289721814,0
7290352362,0
7290353092,0
7546247288,1
