ANZAC War Memorial Sydney (Greg O'Beirne),0.44045,0.299213,0.00196666,0.199696,0.235012,0.0013053,-0.845518,0.700455,0.412234,0.404442,0.129231,0.00222338,0.288058,0.170662,0.00116467,-0.143314,1.60331,0.47715,0.416153,0.335964,0.00154271,0.217792,0.257179,0.00154054,-0.778347,0.822306,0.590685,0.308286,0.242319,0.00159494,0.23777,0.200692,0.000823086,0.997072,1.2116,0.883545,0.271281,0.115465,0.00162368,0.32265,0.110988,0.00096418,1.11403,1.78912,1.36234,0.322592,0.302421,0.000830666,0.208478,0.23893,0.00104378,0.397175,1.17467,1.84422,0.208034,0.291187,0.00162657,0.186781,0.185946,0.00104614,2.07889,0.657546,0.776784,0.187019,0.245385,0.00161425,0.20803,0.181122,0.00108033,2.45045,1.02408,0.913332,0.234762,0.266051,0.000514091,0.176644,0.200847,0.000667968,1.13694,0.681464,2.91449
Admiralty Arch London (Diliff),0.55397,0.0757605,0.00329707,0.169302,0.078334,0.000387065,-2.22359,5.04139,-3.77478,0.596759,0.173304,0.00303715,0.0194989,0.0540382,0.000284194,-8.31501,4.86987,-0.827249,0.586868,0.151992,0.00325721,0.0676995,0.0664432,0.000385999,-6.72879,8.49437,-4.12544,0.311455,0.127473,0.00231127,0.243847,0.20594,0.0010192,0.472208,3.01262,-0.725338,0.289815,0.177946,0.00245462,0.278832,0.216038,0.000980616,0.793486,2.75095,-0.916801,0.202395,0.199609,0.00244706,0.212273,0.209433,0.00102973,1.44928,2.61109,-0.874257,0.536993,0.17718,0.00192047,0.353943,0.216004,0.000808201,-0.201213,2.26911,-0.421058,0.507837,0.310123,0.00167211,0.375322,0.274404,0.00106934,-0.0659375,1.40331,-0.101545,0.337445,0.19439,0.00222315,0.375059,0.169773,0.000825114,0.887443,3.20729,-0.613409
Allen County Courthouse Indiana Fort Wayne (Tysto),0.427241,0.0918549,0.00287546,0.313112,0.0916185,0.000737679,0.022608,2.43447,-0.110256,0.372592,0.0374086,0.0034838,0.33573,0.069598,0.000567396,0.126227,3.45404,-2.2079,0.676334,0.0294869,0.00369525,0.107448,0.0148711,3.71176e-005,-2.79014,0.682513,-0.456925,0.221952,0.19703,0.00227072,0.29694,0.154707,0.000829729,1.62534,1.00119,-0.269964,0.132626,0.172856,0.00245604,0.20345,0.13095,0.00078607,2.98583,1.53721,-0.756139,0.411456,0.105545,0.00309491,0.359871,0.143049,0.000753363,0.167806,2.08041,-1.32703,0.176663,0.293785,0.00159961,0.246007,0.190831,0.00091759,2.3629,0.876911,-0.130745,0.14843,0.256285,0.00210936,0.224622,0.20822,0.000903442,2.91966,1.47696,-0.82348,0.139547,0.335314,0.00199885,0.198122,0.243644,0.000831959,3.27185,0.763043,-0.555886
Angel Falls Venezuela (Paulo Capiotti),0.365838,0.406151,0.00225309,0.284967,0.185889,0.00111404,0.0385765,-0.478515,-0.529016,0.532882,0.376493,0.00242575,0.212099,0.150262,0.00121029,-1.382,-0.817678,-0.598962,0.411799,0.285459,0.00360312,0.25717,0.214116,0.000387591,-0.78331,-0.476728,-4.79161,0.313981,0.208724,0.00121595,0.312405,0.196115,0.000736949,0.69924,1.09761,0.687497,0.463768,0.194358,0.00094443,0.286497,0.126016,0.000625793,-0.242492,1.24252,1.36462,0.422939,0.273781,0.00160887,0.186336,0.128825,0.00136061,-0.480993,0.0933925,0.750266,0.207659,0.25466,0.000845856,0.141717,0.152103,0.000694186,2.46167,0.399545,1.75245,0.234141,0.150292,0.000695519,0.182452,0.118891,0.000638194,1.32347,0.981949,2.33706,0.249454,0.11723,0.000451685,0.150938,0.0867749,0.000259183,-0.38067,0.731704,2.04488
Armed Forces Memorial United Kingdom (Bs0u10e01),0.580902,0.0682312,0.00314387,0.106828,0.0356391,2.94902e-005,-5.09425,-0.220419,-0.364365,0.589672,0.0919209,0.00315176,0.009763,0.0328276,2.95771e-005,1.04537,-0.239024,-0.315934,0.587346,0.0981243,0.00312778,0.00716555,0.0304829,3.2361e-005,-4.08215,-0.277611,-0.162547,0.114388,0.210366,0.0029392,0.0933694,0.234131,0.00092102,4.0475,1.05813,-1.41438,0.17849,0.220166,0.00244572,0.181445,0.24304,0.000908313,1.68263,0.985922,-0.762755,0.202141,0.156971,0.00251375,0.184237,0.203037,0.000992257,1.47159,1.56847,-1.07444,0.118866,0.706936,0.0015456,0.0107867,0.0844215,0.000268038,9.93876,-0.146604,0.0175147,0.120312,0.682,0.00142406,0.013604,0.0754621,0.00033047,0.768733,-0.25941,0.0413677,0.133316,0.63504,0.00123651,0.0302726,0.090407,0.000466011,1.80847,-1.13444,0.223465
Baptistry of St. John  Pisa (NotFromUtrecht),0.576752,0.270865,0.00345507,0.00526318,0.0892339,2.92943e-005,-0.509816,0.9558,-0.219911,0.53301,0.185741,0.00322101,0.1573,0.0806564,0.000628478,-2.1183,0.609505,-2.62203,0.576291,0.214642,0.00346773,0.0039991,0.0716814,2.73623e-005,-0.0557905,0.841795,0.327568,0.466615,0.162249,0.0031907,0.179099,0.129483,0.000622187,-1.09806,0.943572,-2.13707,0.411361,0.107908,0.00230777,0.210783,0.0982495,0.000915057,-0.0527105,2.99776,-0.277923,0.543553,0.152891,0.00285247,0.098084,0.0939582,0.000917168,-2.78942,1.80988,-1.24401,0.36185,0.220774,0.00248235,0.168186,0.210677,0.00103709,0.0102096,1.05645,-0.519087,0.376976,0.202215,0.00227721,0.162211,0.213785,0.000876307,-0.205536,1.10808,-0.480939,0.375048,0.288864,0.0019925,0.189011,0.199388,0.000847656,-0.0776831,0.884152,-0.0122448
Basilica Santa Maria Alicante (Zeisterre),0.574658,0.668502,0.00206466,0.128107,0.133233,0.000248362,-3.3147,-3.29642,-2.13389,0.354721,0.457944,0.00216213,0.267855,0.225895,0.000615006,0.116052,-0.0309697,-0.392063,0.552796,0.619627,0.00223929,0.150151,0.125444,0.000270122,-2.67132,-2.67576,-1.09902,0.454043,0.470496,0.00236206,0.240511,0.212339,0.000558619,-0.740145,-0.766325,-0.705997,0.110645,0.24713,0.00247277,0.0852284,0.0735296,0.000771925,6.43352,0.857433,-0.803273,0.236846,0.220648,0.0020755,0.254949,0.164338,0.00106424,1.56866,0.985508,-0.371209,0.12704,0.236019,0.00157686,0.180331,0.113785,0.000645109,3.76223,0.107348,0.443001,0.107066,0.278355,0.00231304,0.110882,0.0857316,0.000843877,6.84959,1.20747,-0.705048,0.124561,0.253058,0.00172118,0.157703,0.0956959,0.000999904,4.58132,0.0874134,-0.0507775
Basilica di Santa Croce Lecce (Tango7174),0.537787,0.317776,0.00330251,0.149149,0.0924877,0.000543608,-2.22624,1.88586,-3.29689,0.390301,0.294053,0.0027746,0.269949,0.153157,0.000820836,0.220542,1.70391,-1.09553,0.534968,0.352977,0.00275665,0.152411,0.0799503,0.000440116,-2.09345,2.13165,-2.59317,0.183483,0.350244,0.00215158,0.228558,0.186005,0.00100732,2.42795,0.961214,0.133499,0.174911,0.310883,0.00233582,0.214048,0.205454,0.00101031,2.72206,1.22429,-0.1796,0.280298,0.314983,0.00249464,0.246216,0.168692,0.00096524,0.758184,1.49262,-0.614752,0.249115,0.244582,0.00214519,0.285254,0.149477,0.000777731,1.57425,1.53649,-0.643469,0.234218,0.224492,0.00214652,0.26281,0.149629,0.000820899,1.76514,1.51299,-0.559107,0.219857,0.204795,0.00214574,0.245099,0.144312,0.000738855,1.9352,1.39434,-0.530041
Basilica of Our Lady of the Pillar Zaragoza (Willtron),0.60645,0.552806,0.00323654,0.0386814,0.0692462,0.000417773,-9.48143,-4.74977,-5.01721,0.579095,0.521812,0.00316641,0.12672,0.125838,0.00067491,-3.31269,-2.41573,-2.90959,0.606944,0.558054,0.0034342,0.00341305,0.0228783,0.000147099,0.280671,0.375299,0.00174176,0.526615,0.393701,0.00294687,0.214517,0.158027,0.00122202,-1.3884,-0.668659,-1.15829,0.460908,0.358185,0.00292253,0.254746,0.160379,0.00116068,-0.698941,-0.236947,-0.979737,0.563492,0.433796,0.0036158,0.143849,0.100785,0.000717817,-2.74423,-1.42664,-3.09562,0.408481,0.260411,0.000748398,0.300439,0.167298,0.000478128,0.0858071,1.28903,1.1808,0.278514,0.288172,0.00106155,0.249685,0.176502,0.000827519,1.00386,1.05163,1.23838,0.342045,0.302069,0.00175009,0.243669,0.165591,0.00133195,0.34595,1.08965,0.694525
Basilica of Saint Mary Major Rome (JACurran),0.613133,0.709824,0.00227507,0.00544923,0.0251138,0.000159006,0.152668,-0.041213,-0.119949,0.612858,0.702337,0.00230938,0.00529057,0.0256732,0.00015564,0.0612751,-0.0446257,0.136733,0.454059,0.546847,0.00230776,0.248847,0.210528,0.000575911,-0.749453,-1.08951,-1.18536,0.334892,0.421273,0.00263109,0.250341,0.228901,0.000890978,0.244017,-0.0240855,-0.942464,0.29493,0.351487,0.00218928,0.245094,0.226105,0.00123041,0.532176,0.346188,-0.421223,0.201033,0.330343,0.00273017,0.204367,0.179444,0.000960286,1.56154,0.64099,-1.18556,0.187957,0.243376,0.00192228,0.17073,0.133801,0.00120531,2.63454,1.8133,0.148591,0.133974,0.252128,0.00205508,0.0749838,0.129426,0.00125239,5.11375,1.95484,-0.0329412,0.132154,0.244822,0.00221593,0.0992125,0.125193,0.00122142,4.85947,1.66154,-0.343815
