6339953902,1
6339952400,1
104055249,1
104054148,1
3996231235,1
3996232281,1
6339944262,1
6339955096,1
6633181729,1
6339823940,2
4385634180,2
6339161181,2
4385634196,3
6339191773,3
6339191187,3
3275611610,4
3274789171,4
3275611450,4
3275611798,4
3274788427,4
2414839615,4
1574370632,4
3996230115,4
3996990102,4
3996989392,4
3996990380,4
3996992460,4
46963579,4
6339199157,4
6339925294,4
6339921234,4
6339927978,4
6339927356,4
6339926842,4
6339926114,4
6339946908,4
6339948352,4
6339947466,4
6339951048,4
6339950484,4
6339951494,4
6339953046,4
6339955670,4
3996991160,4
3996991422,4
104054578,4
6339171297,4
6339172489,4
6339179833,4
6339183369,4
6339200047,4
6339954442,4
6339956136,4
6339956748,4
6339957292,4
6339934796,4
5388831981,4
3996232533,4
2283891714,4
4355440247,4
4385634214,4
207567302,5
2415650318,5
2415650772,5
4356183456,5
6339076275,5
6339075729,5
6339200669,5
6339915450,5
6339929716,5
6339174525,5
6339173181,5
4356184120,5
4356183632,5
104055387,5
104053943,6
104054349,6
4355439165,6
4356183386,6
5313838179,6
46963558,6
6339196641,6
6339193835,6
6339941436,6
6339943536,6
6339942130,6
6633181209,6
3996990684,6
3334308758,6
3239271290,6
8255544839,6
2142318036,7
1880760611,7
6898870720,8
6339935472,8
6339934100,8
6339930450,8
6339186873,8
4385634182,8
3130256952,8
1880754993,9
2415670656,9
3275612178,9
3787543386,9
3996229503,9
3996991646,9
4356183856,9
4356184266,9
1573481663,9
6339201235,9
6339919230,10
6339181913,10
6339168461,10
6339166777,10
4385634208,10
4385634202,10
4355439769,10
2283891716,10
3996232973,10
4355439837,10
6339197405,10
104054821,11
207569355,11
4355439579,11
