4755473768,1
4755476432,1
4755474644,1
336555450,1
2624417270,1
4669138862,1
2531041987,1
140361943,2
18754948,2
2307939520,2
228389317,2
2316788313,2
2363342383,2
243426908,2
2623592483,2
2995649094,2
315412804,2
353280193,2
5042039800,2
5584877107,2
5760401619,2
6066257959,2
6942985652,2
8303359836,2
8401652973,2
8234852715,2
3597607525,2
2389485489,2
7551219994,2
5115120354,2
4119503693,3
3723382848,3
3130369700,3
2331019284,3
4755214836,3
8548767591,3
7579866608,3
5398374783,3
6314658270,3
2713354529,4
2713354759,4
2713358097,4
2987451461,4
2987452429,4
2987455309,4
2988310372,4
2995643194,4
336555438,4
41322189,4
4171966242,4
4331909648,4
464705261,4
50079992,4
5064931399,4
5114529293,4
5268494249,4
56618657,4
5792514241,4
6942986886,4
8402743884,4
464704991,4
2988310208,4
2713351569,5
29703429,5
2995662386,5
464699162,5
5041419133,5
5115113164,5
6066255399,5
6942984298,5
7560253756,5
8090169924,5
8401652841,5
6027067686,5
5065530278,5
464698512,5
2364177544,5
2988313542,5
2988313784,5
50079989,5
7211940988,5
464705181,5
2713355833,6
2714166260,6
2988309310,6
402755907,6
464705611,6
6314660308,6
7560251658,6
5065523200,7
2994789333,7
5065525874,8
6144163208,8
5065536912,8
685682058,9
56618721,9
4466024161,9
4476604175,9
464415908,9
3530529118,9
464697692,10
464705711,10
4755479614,11
5064920899,11
5064921715,11
5065534712,11
5115125530,11
5464916,11
5648056621,11
5913941185,11
8401653915,11
8402744816,11
1409629250,11
5065531394,11
5064940029,11
5042030854,11
4794187725,11
5065535744,11
5065555570,11
5064945859,11
1342134332,11
5064926191,11
5065554548,11
29705049,12
50079990,12
50079991,12
464699312,13
464704823,13
