2806044371,1
2806167129,1
2807015698,1
2807015536,1
240778165,2
3411870792,2
6055675272,2
6055675334,2
231350390,3
6055674668,3
7772692990,3
6055125817,3
8330258860,4
6927217801,4
33740121,4
8359074296,4
6155342431,4
6055675060,4
6055674916,5
6055674852,5
6055126157,5
2641511535,5
8395875019,5
2642337822,6
3125050953,6
7935448910,6
8396959750,6
214098967,7
4843718812,7
349577230,8
10918904,9
2705567565,9
6055126309,9
6050568412,10
4602025720,10
2642332428,11
6055125647,11
6055125725,11
6155381339,11
6164090356,11
6055125959,11
6055125569,11
8395876655,12
3792929967,12
